id,name,price,created_time,store_id,featured_in_mall,featured_in_store
666,Applebee's,707.2,2019-08-02 03:09:13Z,73,FALSE,TRUE
667,Papadopoulos,227.4,2018-07-05 04:08:46Z,23,FALSE,TRUE
668,Nabisco,290.27,2019-09-29 15:46:54Z,77,FALSE,FALSE
669,Subway,703.83,2019-07-02 13:42:17Z,98,FALSE,FALSE
670,Starbucks,907.57,2020-10-15 11:32:25Z,98,FALSE,TRUE
671,Wendy's,348.02,2021-04-12 21:41:25Z,74,FALSE,TRUE
672,Nabisco,461.74,2019-11-02 01:49:22Z,3,FALSE,TRUE
673,Knorr,802.18,2018-05-15 18:19:42Z,47,FALSE,TRUE
674,Lavazza,938.58,2020-04-02 11:55:40Z,87,FALSE,FALSE
675,Subway,561.25,2020-05-23 21:25:09Z,9,FALSE,TRUE
676,Dr. Oetker,415.51,2020-08-04 12:13:09Z,1,FALSE,TRUE
677,Applebee's,974.76,2020-04-09 00:17:51Z,12,FALSE,FALSE
678,Dr. Oetker,513.56,2020-02-26 03:16:32Z,51,FALSE,TRUE
679,Dr. Oetker,637.71,2019-05-02 21:55:25Z,84,FALSE,FALSE
680,Betty Crocker,673.73,2021-01-24 20:18:46Z,61,FALSE,FALSE
681,LEonidas,56.09,2020-04-29 11:38:50Z,91,FALSE,TRUE
682,Andy Capp's fries,650.93,2020-09-10 09:20:15Z,44,FALSE,TRUE
683,Tic Tac,32.02,2020-07-02 07:28:45Z,67,FALSE,FALSE
684,Cheetos,939.87,2019-09-02 18:06:31Z,7,FALSE,TRUE
685,Carib Brewery,511.28,2020-12-04 14:07:43Z,96,FALSE,FALSE
686,Kits,363.93,2020-02-03 17:31:01Z,39,FALSE,TRUE
687,Tic Tac,188.23,2020-07-21 17:42:46Z,49,FALSE,TRUE
688,Heinz,200.61,2019-07-06 22:20:44Z,18,FALSE,TRUE
689,Bewley's,813.19,2018-09-16 18:07:00Z,30,FALSE,TRUE
690,Carib Brewery,155.74,2020-10-28 09:53:16Z,55,FALSE,FALSE
691,Lavazza,254.01,2018-11-27 17:50:44Z,55,FALSE,FALSE
692,Heinz,851.3,2018-09-17 06:03:58Z,11,FALSE,FALSE
693,Soprole,493.84,2020-06-02 04:38:26Z,79,FALSE,FALSE
694,Carib Brewery,200.1,2018-12-19 19:28:47Z,1,FALSE,FALSE
695,Pizza Hut,455.71,2019-01-12 11:13:50Z,62,FALSE,FALSE
696,Nutella,172.63,2019-09-03 03:50:24Z,33,FALSE,TRUE
697,Wonder Bread,955.59,2019-11-18 08:34:44Z,10,FALSE,TRUE
698,Bel Group,989.75,2021-05-13 06:15:46Z,61,FALSE,FALSE
699,Heinz,834.27,2020-03-03 03:53:33Z,66,FALSE,TRUE
700,Carib Brewery,472.02,2019-02-04 12:24:50Z,21,FALSE,FALSE
701,McDonald's,763.35,2020-08-03 02:54:24Z,64,FALSE,TRUE
702,Kits,802.15,2018-05-17 07:33:40Z,99,FALSE,FALSE
703,Wendy's,87.05,2019-03-02 16:46:57Z,50,FALSE,TRUE
704,Wonder Bread,579.73,2019-03-15 11:01:28Z,53,FALSE,FALSE
705,McDonald's,922.5,2018-10-20 21:16:19Z,1,FALSE,FALSE
706,Soprole,869.87,2019-09-06 20:23:42Z,8,FALSE,TRUE
707,Vitta Foods,920.2,2019-04-14 11:29:04Z,86,FALSE,FALSE
708,Carib Brewery,157.5,2018-08-09 21:05:34Z,89,FALSE,FALSE
709,Cheetos,960.57,2019-10-25 02:31:41Z,30,FALSE,TRUE
710,Cobblestone,409.52,2018-11-21 06:33:42Z,19,FALSE,TRUE
711,Red Lobster,463.47,2020-04-29 20:33:21Z,78,FALSE,FALSE
712,Magnum,822.73,2020-01-25 19:58:20Z,71,FALSE,FALSE
713,Heinz,778.46,2019-09-30 22:40:37Z,32,FALSE,FALSE
714,Pizza Hut,392.22,2021-02-19 05:00:28Z,92,FALSE,TRUE
715,Dr. Oetker,924.81,2020-03-28 05:29:39Z,95,FALSE,TRUE
716,Red Lobster,16.01,2020-07-28 14:25:58Z,2,FALSE,FALSE
717,KFC,58.98,2018-08-26 09:25:35Z,82,FALSE,FALSE
718,McDonald's,434.11,2020-04-08 17:50:57Z,84,FALSE,FALSE
719,Wendy's,674.98,2019-11-18 03:21:22Z,49,FALSE,FALSE
720,Wendy's,477.24,2019-07-23 13:06:55Z,70,FALSE,TRUE
721,Starbucks,851.64,2019-11-05 18:46:52Z,38,FALSE,TRUE
722,Domino,161.8,2018-12-29 04:15:04Z,48,FALSE,FALSE
723,Kits,107.55,2019-11-11 19:01:11Z,71,FALSE,TRUE
724,Nutella,274.63,2019-07-19 13:09:01Z,49,FALSE,FALSE
725,Cheetos,999.54,2019-11-02 08:50:39Z,3,FALSE,TRUE
726,Kinder,465.76,2018-11-09 17:46:17Z,15,FALSE,TRUE
727,M&M Food Market,187.36,2019-04-05 19:10:31Z,41,FALSE,FALSE
728,Nabisco,583.76,2020-01-18 13:03:33Z,7,FALSE,FALSE
729,Lavazza,177.51,2020-06-08 14:27:29Z,46,FALSE,TRUE
730,Tic Tac,889.84,2021-04-16 18:16:37Z,24,FALSE,FALSE
731,Cobblestone,269.38,2018-10-29 02:27:41Z,21,FALSE,FALSE
732,Nabisco,237.01,2020-05-20 09:24:39Z,67,FALSE,TRUE
733,Andy Capp's fries,79.77,2021-01-08 04:20:44Z,80,FALSE,TRUE
734,Wonder Bread,333.43,2021-04-01 15:05:47Z,35,FALSE,FALSE
735,Betty Crocker,307.86,2021-03-12 12:36:51Z,17,FALSE,TRUE
736,M&M Food Market,965.54,2019-01-21 11:14:29Z,50,FALSE,FALSE
737,Soprole,898.44,2019-04-01 06:53:47Z,7,FALSE,FALSE
738,Sun-Pat,325.09,2020-01-03 14:21:12Z,84,FALSE,FALSE
739,Cheetos,579.24,2019-07-13 15:26:46Z,20,FALSE,FALSE
740,M&M Food Market,300.37,2020-11-27 09:50:51Z,56,FALSE,FALSE
741,Magnum,812.17,2019-02-22 17:16:51Z,99,FALSE,TRUE
742,Kinder,655.17,2019-08-10 06:08:39Z,5,FALSE,FALSE
743,Nesquik,609.62,2020-01-31 16:18:55Z,26,FALSE,TRUE
744,McDonald's,650.2,2020-06-15 17:39:23Z,97,FALSE,TRUE
745,LEonidas,787.6,2019-04-08 09:55:07Z,95,FALSE,FALSE
746,Red Lobster,818.95,2020-10-14 12:12:11Z,60,FALSE,TRUE
747,Cobblestone,624.88,2020-11-14 14:22:26Z,48,FALSE,TRUE
748,Bewley's,692.42,2018-12-27 06:19:00Z,32,FALSE,TRUE
749,Olymel,989.69,2020-11-16 13:40:41Z,40,FALSE,FALSE
750,Cheetos,804.41,2018-12-04 01:56:53Z,77,FALSE,TRUE
751,McDonald's,651.29,2021-04-07 12:29:23Z,73,FALSE,TRUE
752,Red Lobster,869.43,2020-10-20 05:20:54Z,6,FALSE,FALSE
753,Doritos,54.32,2018-10-11 03:54:16Z,23,FALSE,TRUE
754,Burger King,246.64,2018-10-25 06:31:41Z,73,FALSE,FALSE
755,Subway,961.87,2021-04-18 07:35:22Z,61,FALSE,FALSE
756,Wendy's,847.52,2020-07-31 07:26:19Z,14,FALSE,FALSE
757,Nabisco,182.58,2018-12-25 17:56:13Z,27,FALSE,FALSE
758,Dunkin' Donuts,199.78,2018-11-22 15:42:10Z,35,FALSE,FALSE
759,Taco Bell,675.28,2019-09-12 06:34:42Z,91,FALSE,FALSE
760,Red Lobster,564.92,2020-04-29 19:06:22Z,66,FALSE,FALSE
761,Pizza Hut,105.07,2019-01-28 01:48:03Z,34,FALSE,FALSE
762,Bel Group,983.32,2019-03-26 01:32:53Z,14,FALSE,TRUE
763,Nabisco,313.45,2020-07-11 11:04:16Z,14,FALSE,FALSE
764,Lavazza,517.16,2019-09-17 03:26:35Z,4,FALSE,TRUE
765,Papadopoulos,390.84,2018-12-30 12:13:14Z,62,FALSE,FALSE
766,Red Lobster,244.75,2021-05-19 03:04:38Z,36,FALSE,TRUE
767,Taco Bell,927,2019-12-13 06:44:48Z,87,FALSE,FALSE
768,KFC,868.76,2019-09-06 15:49:27Z,23,FALSE,TRUE
769,Knorr,654.55,2018-06-29 07:06:45Z,18,FALSE,FALSE
770,Heinz,251.29,2019-07-28 21:34:23Z,32,FALSE,FALSE
771,Wonder Bread,369.47,2021-04-29 07:19:28Z,31,FALSE,FALSE
772,M&M Food Market,429.2,2019-10-09 03:52:22Z,94,FALSE,FALSE
773,Applebee's,647.56,2018-08-01 18:41:34Z,36,FALSE,TRUE
774,Domino,160.28,2019-05-23 20:28:10Z,58,FALSE,FALSE
775,Sun-Pat,461.87,2018-05-29 10:22:02Z,82,FALSE,TRUE
776,Red Lobster,452.13,2020-09-29 19:44:47Z,39,FALSE,FALSE
777,Betty Crocker,134.8,2018-12-29 19:26:08Z,85,FALSE,TRUE
778,Soprole,794.23,2018-11-21 12:30:46Z,53,FALSE,TRUE
779,Dunkin' Donuts,756.09,2019-10-16 20:00:01Z,50,FALSE,TRUE
780,Andy Capp's fries,787.42,2018-07-18 05:28:38Z,65,FALSE,TRUE
781,Nabisco,190.23,2020-03-20 07:24:12Z,94,FALSE,FALSE
782,Applebee's,274.77,2020-07-30 22:00:02Z,33,FALSE,FALSE
783,Burger King,652.34,2019-10-26 22:54:22Z,17,FALSE,FALSE
784,Tic Tac,135.34,2020-03-09 04:27:31Z,47,FALSE,TRUE
785,Heinz,84.26,2018-12-26 03:23:00Z,68,FALSE,TRUE
786,Domino,337.31,2019-06-17 13:34:49Z,74,FALSE,TRUE
787,Kinder,60.01,2018-11-15 10:49:54Z,17,FALSE,TRUE
788,Cheetos,574.17,2021-01-19 00:20:23Z,13,FALSE,FALSE
789,Nutella,694.08,2020-06-29 14:31:48Z,97,FALSE,FALSE
790,Sun-Pat,787.84,2020-08-30 09:43:04Z,9,FALSE,FALSE
791,Cheetos,842.16,2020-01-24 17:51:09Z,43,FALSE,TRUE
792,Olymel,718.4,2018-06-26 11:20:57Z,31,FALSE,FALSE
793,Kinder,955.16,2021-02-01 20:40:43Z,42,FALSE,FALSE
794,Bel Group,312.35,2018-07-04 02:04:31Z,52,FALSE,FALSE
795,Pizza Hut,395.65,2020-08-30 10:53:22Z,79,FALSE,FALSE
796,Betty Crocker,769.52,2020-12-29 06:30:40Z,27,FALSE,TRUE
797,Baskin robbins,745.95,2018-05-27 22:51:21Z,34,FALSE,FALSE
798,Magnum,462.36,2020-10-28 12:37:18Z,40,FALSE,TRUE
799,Secret Recipe,940.14,2019-08-08 12:29:46Z,49,FALSE,FALSE
800,Wonder Bread,271.85,2021-01-01 14:36:25Z,62,FALSE,FALSE
801,Taco Bell,55.85,2021-01-07 05:17:23Z,71,FALSE,FALSE
802,Red Lobster,280.81,2020-05-29 17:11:35Z,54,FALSE,FALSE
803,Carib Brewery,874.54,2019-06-02 00:32:36Z,50,FALSE,TRUE
804,Red Lobster,689.63,2021-01-18 10:14:05Z,27,FALSE,TRUE
805,Carib Brewery,74.16,2018-11-06 08:06:26Z,18,FALSE,TRUE
806,Wendy's,897.15,2019-03-20 10:39:29Z,49,FALSE,TRUE
807,Doritos,908.51,2019-08-09 09:30:38Z,93,FALSE,FALSE
808,Nesquik,346.37,2019-01-05 08:01:41Z,38,FALSE,TRUE
809,Carib Brewery,439.4,2020-10-06 20:17:31Z,34,FALSE,FALSE
810,Bewley's,599.4,2019-10-20 13:11:32Z,75,FALSE,FALSE
811,Cheetos,525.95,2020-02-02 06:39:31Z,92,FALSE,TRUE
812,Vitta Foods,137.52,2021-04-23 13:14:29Z,72,FALSE,TRUE
813,Applebee's,306.52,2019-09-15 18:30:55Z,89,FALSE,FALSE
814,Cheetos,962.64,2018-08-30 09:33:28Z,83,FALSE,TRUE
815,Betty Crocker,617.44,2021-04-02 18:35:04Z,43,FALSE,TRUE
816,Andy Capp's fries,834.23,2020-03-12 20:09:58Z,50,FALSE,TRUE
817,Bewley's,633.27,2020-06-20 22:58:29Z,42,FALSE,FALSE
818,Betty Crocker,677.24,2019-04-06 08:21:50Z,58,FALSE,TRUE
819,Burger King,511.01,2019-05-14 12:37:43Z,4,FALSE,TRUE
820,LEonidas,987.04,2020-06-19 11:08:20Z,75,FALSE,FALSE
821,Nesquik,660.89,2020-12-21 12:00:35Z,92,FALSE,FALSE
822,Secret Recipe,425.88,2020-03-20 08:13:36Z,93,FALSE,FALSE
823,Bel Group,466.19,2019-03-22 10:45:37Z,54,FALSE,TRUE
824,Wendy's,112.62,2020-10-15 01:45:36Z,16,FALSE,TRUE
825,Kinder,809.78,2020-06-26 21:08:06Z,43,FALSE,FALSE
826,Papadopoulos,412.58,2020-02-27 12:38:27Z,60,FALSE,FALSE
827,Pizza Hut,61.11,2018-06-08 11:11:47Z,8,FALSE,FALSE
828,M&M Food Market,469.16,2020-05-07 07:26:40Z,49,FALSE,TRUE
829,Andy Capp's fries,208.21,2020-01-18 15:35:31Z,3,FALSE,TRUE
830,Secret Recipe,25.74,2021-05-20 03:57:41Z,75,FALSE,FALSE
831,Lavazza,37.88,2020-08-24 15:03:14Z,92,FALSE,FALSE
832,Vitta Foods,973.25,2018-09-03 02:09:50Z,55,FALSE,TRUE
833,Andy Capp's fries,778.84,2018-10-04 06:34:42Z,17,FALSE,TRUE
834,Bewley's,933.3,2020-03-07 21:37:19Z,46,FALSE,TRUE
835,Lavazza,611.76,2018-09-21 10:19:45Z,63,FALSE,FALSE
836,Baskin robbins,157.41,2019-04-01 01:33:11Z,74,FALSE,TRUE
837,Cobblestone,92.41,2021-02-11 08:02:39Z,65,FALSE,TRUE
838,Knorr,398.65,2020-06-30 12:03:00Z,71,FALSE,TRUE
839,Magnum,94.3,2019-12-13 05:35:31Z,99,FALSE,TRUE
840,Burger King,590.97,2020-11-20 07:15:11Z,86,FALSE,FALSE
841,Andy Capp's fries,116.47,2019-06-20 03:43:29Z,70,FALSE,TRUE
842,Taco Bell,479.04,2020-01-06 05:14:46Z,88,FALSE,TRUE
843,McDonald's,679.12,2020-09-28 01:14:24Z,81,FALSE,TRUE
844,Tic Tac,159.94,2019-03-18 06:41:36Z,93,FALSE,FALSE
845,Carib Brewery,826.24,2019-12-06 18:56:32Z,43,FALSE,FALSE
846,Cheetos,311.19,2018-05-14 20:57:58Z,69,FALSE,TRUE
847,Secret Recipe,690.31,2019-10-21 03:23:31Z,76,FALSE,FALSE
848,Sun-Pat,860.51,2018-11-05 15:40:25Z,60,FALSE,FALSE
849,Doritos,993.24,2019-05-09 18:32:57Z,93,FALSE,TRUE
850,Soprole,931.62,2019-11-01 04:23:30Z,76,FALSE,TRUE
851,Burger King,787.15,2018-06-04 10:36:47Z,2,FALSE,FALSE
852,Taco Bell,387.73,2018-12-20 04:18:26Z,97,FALSE,FALSE
853,Burger King,603.38,2021-05-10 19:40:14Z,2,FALSE,FALSE
854,Dr. Oetker,672.23,2019-12-31 15:54:49Z,21,FALSE,FALSE
855,Betty Crocker,947.58,2018-10-30 17:19:12Z,41,FALSE,FALSE
856,Vitta Foods,548.09,2020-10-05 22:48:24Z,17,FALSE,TRUE
857,Pizza Hut,786.05,2018-08-06 01:51:09Z,19,FALSE,FALSE
858,Cheetos,245.08,2019-11-09 19:28:01Z,22,FALSE,TRUE
859,Cheetos,828.72,2018-08-10 07:36:34Z,44,FALSE,TRUE
860,McDonald's,670.01,2018-10-04 18:57:53Z,50,FALSE,FALSE
861,Olymel,25.88,2018-06-03 09:41:27Z,59,FALSE,TRUE
862,Magnum,202.93,2020-06-29 06:32:04Z,95,FALSE,FALSE
863,Subway,718.63,2020-06-06 17:47:13Z,94,FALSE,TRUE
864,M&M Food Market,522.11,2019-06-27 07:27:55Z,69,FALSE,TRUE
865,Dr. Oetker,995.48,2018-07-05 01:18:43Z,31,FALSE,TRUE
866,Nutella,940.72,2020-05-11 13:27:23Z,20,FALSE,TRUE
867,Cheetos,521.9,2018-08-24 20:16:05Z,55,FALSE,TRUE
868,M&M Food Market,384.27,2018-11-22 06:17:14Z,57,FALSE,TRUE
869,Kits,928.07,2019-08-29 21:38:47Z,45,FALSE,FALSE
870,Kits,751.42,2018-08-03 02:37:05Z,38,FALSE,TRUE
871,Red Lobster,188.92,2018-07-26 15:30:39Z,54,FALSE,TRUE
872,Nabisco,825.56,2020-11-01 12:32:26Z,47,FALSE,FALSE
873,Cheetos,642.75,2019-12-05 16:50:56Z,19,FALSE,TRUE
874,Red Lobster,864.42,2021-01-14 05:52:00Z,99,FALSE,TRUE
875,Applebee's,269.08,2019-12-15 14:14:11Z,60,FALSE,FALSE
876,Olymel,627.23,2021-01-20 06:34:25Z,41,FALSE,FALSE
877,Taco Bell,477.47,2020-07-05 01:20:23Z,68,FALSE,FALSE
878,Taco Bell,461.69,2020-07-13 06:12:32Z,23,FALSE,TRUE
879,Andy Capp's fries,359.64,2019-11-10 10:33:37Z,54,FALSE,TRUE
880,Domino,602.64,2021-04-29 20:29:46Z,38,FALSE,FALSE
881,Knorr,513.03,2021-02-09 00:42:55Z,51,FALSE,TRUE
882,Wendy's,213.53,2021-01-07 03:12:49Z,97,FALSE,TRUE
883,Soprole,868.07,2021-03-02 04:55:48Z,72,FALSE,TRUE
884,Burger King,188.77,2020-02-22 14:08:19Z,73,FALSE,TRUE
885,Dunkin' Donuts,128.93,2020-01-10 14:14:04Z,76,FALSE,FALSE
886,Andy Capp's fries,820.14,2021-04-10 13:57:25Z,11,FALSE,TRUE
887,Nutella,218.67,2020-11-18 14:49:25Z,93,FALSE,TRUE
888,Tic Tac,104.5,2019-10-19 19:35:55Z,52,FALSE,TRUE
889,Tic Tac,57.89,2018-11-11 02:35:02Z,81,FALSE,TRUE
890,Soprole,226.03,2019-07-17 19:25:26Z,11,FALSE,FALSE
891,Heinz,138.53,2020-11-27 18:33:18Z,67,FALSE,TRUE
892,Kinder,913.82,2020-08-20 04:50:19Z,50,FALSE,FALSE
893,Heinz,627.92,2020-02-12 06:38:04Z,11,FALSE,FALSE
894,Baskin robbins,831.6,2019-10-24 03:43:30Z,6,FALSE,TRUE
895,Subway,377.71,2018-06-25 14:47:23Z,28,FALSE,TRUE
896,Nesquik,955.38,2021-02-02 00:10:12Z,94,FALSE,FALSE
897,McDonald's,212.04,2020-05-27 19:12:18Z,34,FALSE,TRUE
898,Cobblestone,277.12,2018-12-01 16:24:53Z,86,FALSE,FALSE
899,Bel Group,788.92,2020-04-06 07:11:26Z,71,FALSE,TRUE
900,Papadopoulos,576.5,2019-01-24 00:04:19Z,4,FALSE,FALSE
901,McDonald's,64.69,2020-07-10 15:48:49Z,19,FALSE,FALSE
902,Bel Group,352.99,2018-07-22 20:42:16Z,41,FALSE,FALSE
903,Betty Crocker,604.87,2020-03-25 21:44:45Z,88,FALSE,TRUE
904,Carib Brewery,875.65,2020-01-16 22:11:05Z,22,FALSE,TRUE
905,Lavazza,266.55,2021-01-19 16:10:34Z,42,FALSE,TRUE
906,Heinz,920.69,2020-02-09 14:52:11Z,7,FALSE,TRUE
907,Kits,959.03,2019-11-18 11:22:41Z,43,FALSE,TRUE
908,Sun-Pat,77.46,2020-12-11 06:29:03Z,98,FALSE,FALSE
909,Dr. Oetker,356.53,2020-11-28 19:09:10Z,7,FALSE,FALSE
910,Wendy's,34.45,2018-06-14 10:23:13Z,5,FALSE,FALSE
911,Cheetos,162.34,2020-05-05 16:42:27Z,84,FALSE,TRUE
912,Knorr,210.17,2021-05-05 17:41:25Z,20,FALSE,TRUE
913,Red Lobster,634.52,2021-05-01 15:34:36Z,42,FALSE,FALSE
914,Bel Group,16.6,2020-02-05 07:00:00Z,87,FALSE,FALSE
915,Doritos,345.79,2020-09-01 06:46:50Z,47,FALSE,FALSE
916,Vitta Foods,45.4,2018-06-24 02:49:37Z,37,FALSE,FALSE
917,Nesquik,51.44,2019-07-02 20:48:35Z,59,FALSE,FALSE
918,Doritos,557.06,2019-11-15 14:50:49Z,76,FALSE,FALSE
919,Soprole,150.13,2020-05-05 21:13:35Z,55,FALSE,TRUE
920,Pizza Hut,643.92,2018-05-12 00:38:53Z,41,FALSE,TRUE
921,Olymel,269.81,2019-12-31 01:23:57Z,90,FALSE,FALSE
922,Applebee's,878.67,2018-07-05 09:56:54Z,78,FALSE,FALSE
923,Red Lobster,57.15,2018-11-25 08:02:37Z,5,FALSE,TRUE
924,Vitta Foods,442.89,2019-02-01 16:27:19Z,59,FALSE,TRUE
925,Nabisco,707.13,2018-11-24 11:28:57Z,85,FALSE,FALSE
926,Bewley's,122.97,2018-12-21 05:08:07Z,62,FALSE,TRUE
927,Betty Crocker,929.44,2019-09-13 07:32:58Z,42,FALSE,TRUE
928,Sun-Pat,332.19,2021-02-05 09:29:54Z,96,FALSE,FALSE
929,Carib Brewery,781.44,2019-07-02 05:49:27Z,68,FALSE,TRUE
930,Cobblestone,712.42,2020-02-10 17:18:15Z,69,FALSE,TRUE
931,McDonald's,552.51,2020-05-26 10:24:54Z,7,FALSE,TRUE
932,Red Lobster,162.93,2019-03-11 21:58:28Z,6,FALSE,FALSE
933,Carib Brewery,313.42,2020-09-17 13:53:53Z,61,FALSE,FALSE
934,Nabisco,232.08,2020-08-30 08:30:15Z,76,FALSE,FALSE
935,Nutella,404.89,2019-02-28 08:10:46Z,15,FALSE,FALSE
936,Magnum,209.48,2019-08-04 19:11:07Z,74,FALSE,TRUE
937,McDonald's,315.94,2020-06-04 11:58:04Z,17,FALSE,TRUE
938,Soprole,726.14,2019-07-11 12:39:24Z,15,FALSE,TRUE
939,Baskin robbins,764.98,2019-05-17 06:02:44Z,67,FALSE,TRUE
940,Wonder Bread,533.69,2019-06-14 07:35:27Z,21,FALSE,FALSE
941,Nesquik,616.25,2019-01-01 01:05:03Z,9,FALSE,FALSE
942,Betty Crocker,985.32,2020-05-06 09:43:19Z,60,FALSE,TRUE
943,Nabisco,403.27,2020-07-01 00:10:01Z,78,FALSE,TRUE
944,Red Lobster,211.37,2018-06-30 07:30:30Z,76,FALSE,FALSE
945,Vitta Foods,663.82,2020-07-08 09:23:12Z,4,FALSE,TRUE
946,Bel Group,853.82,2019-04-24 02:41:20Z,54,FALSE,FALSE
947,Kits,289.02,2021-02-04 22:33:36Z,27,FALSE,TRUE
948,Nabisco,576.34,2018-12-18 11:34:34Z,56,FALSE,FALSE
949,Vitta Foods,993.84,2019-11-01 15:21:23Z,6,FALSE,FALSE
950,Dr. Oetker,974.57,2019-07-07 02:40:37Z,92,FALSE,TRUE
951,Heinz,945.7,2018-05-21 08:40:30Z,61,FALSE,FALSE
952,Baskin robbins,778.26,2020-01-28 20:04:26Z,53,FALSE,FALSE
953,Olymel,563.34,2020-08-09 17:14:00Z,95,FALSE,TRUE
954,KFC,658.82,2019-08-29 19:01:17Z,82,FALSE,TRUE
955,Knorr,781.22,2019-07-01 10:23:42Z,1,FALSE,TRUE
956,Nabisco,112.71,2018-10-07 15:13:35Z,95,FALSE,FALSE
957,Doritos,567.53,2018-06-07 14:27:56Z,82,FALSE,FALSE
958,Betty Crocker,621.4,2018-12-24 17:23:20Z,95,FALSE,TRUE
959,Papadopoulos,5.48,2018-06-04 12:48:55Z,68,FALSE,TRUE
960,Burger King,344.55,2018-05-27 07:16:14Z,19,FALSE,TRUE
961,Burger King,891.27,2020-02-26 06:36:41Z,50,FALSE,TRUE
962,Starbucks,650.69,2021-02-22 13:40:05Z,50,FALSE,TRUE
963,Papadopoulos,284.07,2018-09-29 10:25:03Z,38,FALSE,TRUE
964,Baskin robbins,157.19,2019-02-13 21:37:43Z,88,FALSE,TRUE
965,Nesquik,443.29,2019-10-05 16:45:38Z,64,FALSE,TRUE
966,Red Lobster,755.71,2021-05-14 11:09:48Z,14,FALSE,TRUE
967,Taco Bell,333.6,2021-02-26 03:43:27Z,44,FALSE,TRUE
968,Vitta Foods,206.74,2020-01-04 15:05:58Z,61,FALSE,TRUE
969,Heinz,428.93,2019-03-12 06:22:26Z,21,FALSE,TRUE
970,Magnum,601.75,2021-02-17 08:46:49Z,37,FALSE,TRUE
971,Secret Recipe,213.65,2019-11-23 15:58:00Z,17,FALSE,TRUE
972,Dr. Oetker,210.71,2019-09-13 01:07:23Z,32,FALSE,TRUE
973,Subway,257.66,2019-01-09 02:20:26Z,83,FALSE,TRUE
974,Bel Group,624.29,2019-09-18 08:34:45Z,42,FALSE,TRUE
975,Pizza Hut,282.88,2019-07-08 13:36:52Z,31,FALSE,TRUE
976,Wonder Bread,521.73,2020-01-18 15:03:32Z,42,FALSE,TRUE
977,Taco Bell,179.99,2019-09-25 03:31:53Z,26,FALSE,TRUE
978,Lavazza,975.71,2019-06-11 08:00:22Z,28,FALSE,TRUE
979,Cheetos,146.98,2021-03-15 10:42:52Z,73,FALSE,TRUE
980,Kinder,360.03,2019-04-03 16:11:16Z,43,FALSE,TRUE
981,Doritos,631.24,2019-06-25 20:24:47Z,37,FALSE,TRUE
982,Doritos,278.81,2021-01-31 19:23:11Z,6,FALSE,TRUE
983,Dunkin' Donuts,184.49,2020-08-28 10:58:55Z,41,FALSE,TRUE
984,Soprole,950.03,2020-01-04 18:49:53Z,61,FALSE,TRUE
985,Nutella,532.56,2018-08-20 14:44:32Z,14,FALSE,TRUE
986,Wendy's,229.45,2020-11-12 09:30:08Z,48,FALSE,TRUE
987,Cheetos,405.74,2021-05-19 21:43:14Z,26,FALSE,TRUE
988,McDonald's,590.01,2021-02-25 11:06:36Z,40,FALSE,TRUE
989,Domino,810.96,2019-03-19 04:29:29Z,21,FALSE,TRUE
990,Doritos,427.69,2018-10-30 13:30:46Z,57,FALSE,TRUE
991,McDonald's,295.04,2019-09-09 19:24:12Z,53,FALSE,TRUE
992,Starbucks,743.35,2019-01-04 10:39:26Z,46,FALSE,TRUE
993,Nabisco,34.14,2020-11-09 07:04:53Z,85,FALSE,TRUE
994,Cobblestone,55.24,2019-01-16 04:09:45Z,51,FALSE,TRUE
995,Subway,973.89,2020-10-15 08:56:04Z,46,FALSE,TRUE
996,Kits,336.76,2020-07-20 15:28:08Z,22,FALSE,TRUE
997,Papadopoulos,367.2,2019-05-19 22:50:29Z,13,FALSE,TRUE
998,Starbucks,934.01,2018-06-28 03:15:08Z,35,FALSE,TRUE
999,Wendy's,441.13,2019-07-24 21:58:17Z,51,FALSE,TRUE
1000,Wendy's,554.38,2020-05-27 05:54:45Z,54,FALSE,TRUE
